movie_id,title,language,country,genres,budget,revenue,votes_count,duration,year,imdb_rating,profit,roi,budget_category
801,The Nutty Professor ,English,USA,Comedy|Romance|Sci-Fi,54000000.0,128769345.0,86556,95,1996,5.6,74769345.0,1.38,High budget
802,Hitch ,English,USA,Comedy|Romance,70000000.0,177575142.0,244840,118,2005,6.6,107575142.0,1.54,High budget
803,George of the Jungle ,English,USA,Action|Adventure|Comedy|Family|Romance,55000000.0,105263257.0,56168,92,1997,5.4,50263257.0,0.91,High budget
804,American Wedding ,English,USA,Comedy|Romance,55000000.0,104354205.0,162331,74,2003,6.3,49354205.0,0.9,High budget
805,Captain Phillips ,English,USA,Biography|Drama|Thriller,55000000.0,107100855.0,323353,134,2013,7.9,52100855.0,0.95,High budget
806,Date Night ,English,USA,Comedy|Crime|Romance|Thriller,55000000.0,98711404.0,127571,101,2010,6.3,43711404.0,0.79,High budget
807,Casper ,English,USA,Comedy|Family|Fantasy,50000000.0,100328194.0,85903,100,1995,6.0,50328194.0,1.01,Mid budget
808,The Equalizer ,English,USA,Action|Crime|Thriller,55000000.0,101530738.0,229574,132,2014,7.2,46530738.0,0.85,High budget
809,Maid in Manhattan ,English,USA,Comedy|Drama|Romance,55000000.0,93815117.0,68417,105,2002,5.1,38815117.0,0.71,High budget
810,Crimson Tide ,English,USA,Action|Drama|Thriller|War,53000000.0,91400000.0,81026,123,1995,7.3,38400000.0,0.72,High budget
811,The Pursuit of Happyness ,English,USA,Biography|Drama,55000000.0,162586036.0,338383,117,2006,8.0,107586036.0,1.96,High budget
812,Flightplan ,English,USA,Drama|Mystery|Thriller,55000000.0,89706988.0,126746,98,2005,6.2,34706988.0,0.63,High budget
813,Disclosure ,English,USA,Drama|Thriller,55000000.0,83000000.0,36587,128,1994,6.0,28000000.0,0.51,High budget
814,City of Angels ,English,Germany,Drama|Fantasy|Romance,55000000.0,78745923.0,94407,114,1998,6.7,23745923.0,0.43,High budget
815,Kill Bill: Vol. 1 ,English,USA,Action,30000000.0,70098138.0,735784,111,2003,8.1,40098138.0,1.34,Mid budget
816,Bowfinger ,English,USA,Comedy,55000000.0,66365290.0,56874,85,1999,6.4,11365290.0,0.21,High budget
817,Kill Bill: Vol. 2 ,English,USA,Action|Crime|Drama|Thriller,30000000.0,66207920.0,512749,137,2004,8.0,36207920.0,1.21,Mid budget
818,Tango & Cash ,English,USA,Action|Comedy|Crime|Thriller,55000000.0,63408614.0,75365,97,1989,6.3,8408614.0,0.15,High budget
819,Death Becomes Her ,English,USA,Comedy|Fantasy|Horror,55000000.0,58422650.0,78974,104,1992,6.4,3422650.0,0.06,High budget
820,Shanghai Noon ,English,USA,Action|Adventure|Comedy|Western,55000000.0,56932305.0,96690,110,2000,6.6,1932305.0,0.04,High budget
821,Executive Decision ,English,USA,Action|Adventure|Thriller,55000000.0,68750000.0,40858,133,1996,6.4,13750000.0,0.25,High budget
822,Mr. Popper's Penguins ,English,USA,Comedy|Family|Fantasy,55000000.0,68218041.0,67191,94,2011,6.0,13218041.0,0.24,High budget
823,The Forbidden Kingdom ,English,USA,Action|Adventure|Fantasy,55000000.0,25040293.0,88049,104,2008,6.6,-29959707.0,-0.54,High budget
824,Free Birds ,English,USA,Adventure|Animation|Comedy|Family,55000000.0,55747724.0,18042,91,2013,5.9,747724.0,0.01,High budget
825,Alien 3 ,English,USA,Action|Horror|Sci-Fi,50000000.0,55473600.0,207686,145,1992,6.4,5473600.0,0.11,Mid budget
826,Evita ,English,USA,Biography|Drama|History|Musical,55000000.0,49994804.0,29205,135,1996,6.3,-5005196.0,-0.09,High budget
827,Ronin ,English,UK,Action|Adventure|Crime|Thriller,55000000.0,41609593.0,145422,122,1998,7.3,-13390407.0,-0.24,High budget
828,The Ghost and the Darkness ,English,USA,Adventure|Drama|Horror|Thriller,55000000.0,38553833.0,46239,110,1996,6.8,-16446167.0,-0.3,High budget
829,Paddington ,English,UK,Animation|Comedy|Family|Fantasy,55000000.0,76137505.0,49207,95,2014,7.2,21137505.0,0.38,High budget
830,The Watch ,English,USA,Action|Comedy|Sci-Fi,68000000.0,34350553.0,104066,102,2012,5.7,-33649447.0,-0.49,High budget
831,The Hunted ,English,USA,Action|Crime|Drama|Thriller,55000000.0,34238611.0,35830,94,2003,6.0,-20761389.0,-0.38,High budget
832,Instinct ,English,USA,Drama|Thriller,55000000.0,34098563.0,27191,126,1999,6.5,-20901437.0,-0.38,High budget
833,Stuck on You ,English,USA,Comedy,55000000.0,33828318.0,44453,118,2003,5.8,-21171682.0,-0.38,High budget
834,Semi-Pro ,English,USA,Comedy|Sport,55000000.0,33472850.0,67005,99,2008,5.8,-21527150.0,-0.39,High budget
835,The Pirates! Band of Misfits ,English,UK,Adventure|Animation|Comedy|Family,55000000.0,31051126.0,36877,88,2012,6.7,-23948874.0,-0.44,High budget
836,Changeling ,English,USA,Crime|Drama|Mystery|Thriller,55000000.0,35707327.0,199056,141,2008,7.8,-19292673.0,-0.35,High budget
837,Chain Reaction ,English,USA,Action|Drama|Sci-Fi|Thriller,50000000.0,20550712.0,40346,107,1996,5.6,-29449288.0,-0.59,Mid budget
838,The Fan ,English,USA,Action|Drama|Sport|Thriller,55000000.0,18573791.0,38533,116,1996,5.8,-36426209.0,-0.66,High budget
839,The Phantom of the Opera ,English,UK,Drama|Musical|Romance|Thriller,70000000.0,51225796.0,96654,143,2004,7.4,-18774204.0,-0.27,High budget
840,Elizabeth: The Golden Age ,English,UK,Biography|Drama|History|War,55000000.0,16264475.0,54787,114,2007,6.9,-38735525.0,-0.7,High budget
841,Æon Flux ,English,USA,Action|Sci-Fi,62000000.0,25857987.0,110614,93,2005,5.5,-36142013.0,-0.58,High budget
842,Gods and Generals ,English,USA,Drama|History|War,56000000.0,12870569.0,13215,280,2003,6.3,-43129431.0,-0.77,High budget
843,Turbulence ,English,USA,Action|Thriller,71000000.0,11466088.0,8983,100,1997,4.7,-59533912.0,-0.84,High budget
844,Imagine That ,English,USA,Comedy|Drama|Family|Fantasy,55000000.0,16088610.0,10417,107,2009,5.6,-38911390.0,-0.71,High budget
845,Muppets Most Wanted ,English,USA,Adventure|Comedy|Crime|Family|Musical,50000000.0,51178893.0,24285,119,2014,6.4,1178893.0,0.02,Mid budget
846,Thunderbirds ,English,UK,Action|Adventure|Comedy|Family|Sci-Fi,57000000.0,6768055.0,11148,95,2004,4.2,-50231945.0,-0.88,High budget
847,Burlesque ,English,USA,Drama|Music|Musical|Romance,55000000.0,39440655.0,61680,119,2010,6.4,-15559345.0,-0.28,High budget
848,A Very Long Engagement ,French,France,Drama|Mystery|Romance|War,47000000.0,6167817.0,62607,133,2004,7.7,-40832183.0,-0.87,Mid budget
849,Blade II ,English,USA,Action|Horror|Sci-Fi|Thriller,54000000.0,81645152.0,158267,117,2002,6.7,27645152.0,0.51,High budget
850,Seven Pounds ,English,USA,Drama|Romance,55000000.0,69951824.0,232710,123,2008,7.7,14951824.0,0.27,High budget
851,Bullet to the Head ,English,USA,Action|Thriller,55000000.0,9483821.0,39247,92,2012,5.7,-45516179.0,-0.83,High budget
852,The Godfather: Part III ,English,USA,Crime|Drama,54000000.0,66676062.0,267980,170,1990,7.6,12676062.0,0.23,High budget
853,Elizabethtown ,English,USA,Comedy|Drama|Romance,57000000.0,26838389.0,58658,123,2005,6.4,-30161611.0,-0.53,High budget
854,"You, Me and Dupree ",English,USA,Comedy|Romance,54000000.0,75604320.0,68417,110,2006,5.6,21604320.0,0.4,High budget
855,Superman II ,English,USA,Action|Adventure|Romance|Sci-Fi,54000000.0,108200000.0,76331,116,1980,6.8,54200000.0,1.0,High budget
856,Gigli ,English,USA,Comedy|Crime|Romance,54000000.0,5660084.0,41620,121,2003,2.4,-48339916.0,-0.9,High budget
857,All the King's Men ,English,Germany,Drama|Thriller,55000000.0,7221458.0,20740,128,2006,6.2,-47778542.0,-0.87,High budget
858,Shaft ,English,Germany,Action|Crime|Thriller,46000000.0,70327868.0,58416,99,2000,5.9,24327868.0,0.53,Mid budget
859,Anastasia ,English,USA,Adventure|Animation|Drama|Family|Fantasy|Musical|Mystery|Romance,50000000.0,58297830.0,86347,94,1997,7.1,8297830.0,0.17,Mid budget
860,Moulin Rouge! ,English,USA,Drama|Musical|Romance,52500000.0,57386369.0,224013,127,2001,7.6,4886369.0,0.09,High budget
861,Domestic Disturbance ,English,USA,Crime|Mystery|Thriller,53000000.0,45207112.0,21283,89,2001,5.5,-7792888.0,-0.15,High budget
862,Black Mass ,English,USA,Biography|Crime|Drama,53000000.0,62563543.0,115216,123,2015,7.0,9563543.0,0.18,High budget
863,Flags of Our Fathers ,English,USA,Drama|History|War,90000000.0,33574332.0,101221,135,2006,7.1,-56425668.0,-0.63,High budget
864,Law Abiding Citizen ,English,USA,Crime|Drama|Thriller,50000000.0,73343413.0,217480,118,2009,7.4,23343413.0,0.47,Mid budget
865,Grindhouse ,English,USA,Action|Horror|Thriller,53000000.0,25031037.0,155496,189,2007,7.6,-27968963.0,-0.53,High budget
866,Beloved ,English,USA,Drama|History|Horror,55000000.0,22843047.0,6082,172,1998,5.9,-32156953.0,-0.58,High budget
867,Lucky You ,English,USA,Drama|Romance|Sport,55000000.0,5755286.0,18310,124,2007,5.9,-49244714.0,-0.9,High budget
868,Catch Me If You Can ,English,USA,Biography|Crime|Drama,52000000.0,164435221.0,525801,141,2002,8.0,112435221.0,2.16,High budget
869,Zero Dark Thirty ,English,USA,Drama|History|Thriller,40000000.0,95720716.0,216032,157,2012,7.4,55720716.0,1.39,Mid budget
870,The Break-Up ,English,USA,Comedy|Drama|Romance,52000000.0,118683135.0,102167,106,2006,5.8,66683135.0,1.28,High budget
871,Mamma Mia! ,English,USA,Comedy|Family|Musical|Romance,52000000.0,143704210.0,145974,108,2008,6.3,91704210.0,1.76,High budget
872,Valentine's Day ,English,USA,Comedy|Romance,52000000.0,110476776.0,95437,125,2010,5.7,58476776.0,1.12,High budget
873,The Dukes of Hazzard ,English,USA,Action|Adventure|Comedy,50000000.0,80270227.0,66382,107,2005,5.1,30270227.0,0.61,Mid budget
874,The Thin Red Line ,English,USA,Drama|War,52000000.0,36385763.0,138941,215,1998,7.6,-15614237.0,-0.3,High budget
875,The Change-Up ,English,USA,Comedy|Fantasy,52000000.0,37035845.0,136680,118,2011,6.4,-14964155.0,-0.29,High budget
876,Man on the Moon ,English,UK,Biography|Comedy|Drama,52000000.0,34580635.0,100743,118,1999,7.4,-17419365.0,-0.33,High budget
877,Casino ,English,USA,Biography|Crime|Drama,52000000.0,42438300.0,333542,178,1995,8.2,-9561700.0,-0.18,High budget
878,From Paris with Love ,English,France,Action|Thriller,52000000.0,23324666.0,97775,92,2010,6.5,-28675334.0,-0.55,High budget
879,Bulletproof Monk ,English,USA,Action|Comedy|Fantasy,52000000.0,23020488.0,42324,104,2003,5.5,-28979512.0,-0.56,High budget
880,"Me, Myself & Irene ",English,USA,Comedy,51000000.0,90567722.0,185878,116,2000,6.5,39567722.0,0.78,High budget
881,Barnyard ,English,Germany,Animation|Comedy|Family,51000000.0,72601713.0,21396,90,2006,5.6,21601713.0,0.42,High budget
882,The Twilight Saga: New Moon ,English,USA,Adventure|Drama|Fantasy|Romance,50000000.0,296623634.0,220758,130,2009,4.6,246623634.0,4.93,Mid budget
883,Shrek ,English,USA,Adventure|Animation|Comedy|Family|Fantasy,60000000.0,267652016.0,467113,90,2001,7.9,207652016.0,3.46,High budget
884,The Adjustment Bureau ,English,USA,Romance|Sci-Fi|Thriller,50200000.0,62453315.0,200035,106,2011,7.1,12253315.0,0.24,High budget
885,Robin Hood: Prince of Thieves ,English,USA,Action|Adventure|Drama|Romance,48000000.0,165500000.0,145257,155,1991,6.9,117500000.0,2.45,Mid budget
886,Jerry Maguire ,English,USA,Comedy|Drama|Romance|Sport,50000000.0,153620822.0,189923,139,1996,7.3,103620822.0,2.07,Mid budget
887,Ted ,English,USA,Comedy|Fantasy,50000000.0,218628680.0,471644,112,2012,7.0,168628680.0,3.37,Mid budget
888,As Good as It Gets ,English,USA,Comedy|Drama|Romance,50000000.0,147637474.0,224671,139,1997,7.7,97637474.0,1.95,Mid budget
889,Patch Adams ,English,USA,Biography|Comedy|Drama|Romance,50000000.0,135014968.0,80580,115,1998,6.7,85014968.0,1.7,Mid budget
890,Anchorman 2: The Legend Continues ,English,USA,Comedy,50000000.0,2175312.0,131227,143,2013,6.3,-47824688.0,-0.96,Mid budget
891,Mr. Deeds ,English,USA,Comedy|Romance,50000000.0,126203320.0,110432,96,2002,5.8,76203320.0,1.52,Mid budget
892,Super 8 ,English,USA,Mystery|Sci-Fi|Thriller,50000000.0,126975169.0,287822,112,2011,7.1,76975169.0,1.54,Mid budget
893,Erin Brockovich ,English,USA,Biography|Drama,52000000.0,125548685.0,135246,131,2000,7.3,73548685.0,1.41,High budget
894,How to Lose a Guy in 10 Days ,English,USA,Comedy|Romance,50000000.0,105807520.0,156717,116,2003,6.4,55807520.0,1.12,Mid budget
895,22 Jump Street ,English,USA,Action|Comedy|Crime,50000000.0,191616238.0,258186,112,2014,7.1,141616238.0,2.83,Mid budget
896,Interview with the Vampire: The Vampire Chronicles ,English,USA,Drama|Fantasy|Horror,60000000.0,105264608.0,239752,123,1994,7.6,45264608.0,0.75,High budget
897,Yes Man ,English,USA,Comedy|Romance,70000000.0,97680195.0,271691,104,2008,6.8,27680195.0,0.4,High budget
898,Central Intelligence ,English,USA,Action|Comedy|Crime,50000000.0,126088877.0,33354,107,2016,6.6,76088877.0,1.52,Mid budget
899,Stepmom ,English,USA,Comedy|Drama,50000000.0,91030827.0,46482,124,1998,6.7,41030827.0,0.82,Mid budget
900,Daddy's Home ,English,USA,Comedy|Family,50000000.0,150315155.0,54010,96,2015,6.1,100315155.0,2.01,Mid budget
901,Into the Woods ,English,USA,Adventure|Comedy|Drama|Fantasy|Musical,50000000.0,127997349.0,101178,125,2014,6.0,77997349.0,1.56,Mid budget
902,Inside Man ,English,USA,Crime|Drama|Mystery|Thriller,45000000.0,88504640.0,273108,129,2006,7.6,43504640.0,0.97,Mid budget
903,Payback ,English,USA,Action|Crime|Drama|Thriller,50000000.0,81517441.0,111368,90,1999,7.1,31517441.0,0.63,Mid budget
904,Congo ,English,USA,Action|Adventure|Mystery|Sci-Fi,50000000.0,81022333.0,34471,109,1995,5.0,31022333.0,0.62,Mid budget
905,Knowing ,English,USA,Drama|Mystery|Sci-Fi|Thriller,50000000.0,79948113.0,186879,121,2009,6.2,29948113.0,0.6,Mid budget
906,Failure to Launch ,English,USA,Comedy|Romance,50000000.0,88658172.0,58412,95,2006,5.6,38658172.0,0.77,Mid budget
907,"Crazy, Stupid, Love. ",English,USA,Comedy|Drama|Romance,50000000.0,84244877.0,375456,118,2011,7.4,34244877.0,0.68,Mid budget
908,Garfield ,English,USA,Animation|Comedy|Family|Fantasy,35000000.0,75367693.0,58961,80,2004,5.0,40367693.0,1.15,Mid budget
909,Christmas with the Kranks ,English,USA,Comedy|Family,60000000.0,73701902.0,27548,99,2004,5.2,13701902.0,0.23,High budget
910,Moneyball ,English,USA,Biography|Drama|Sport,50000000.0,75605492.0,283563,133,2011,7.6,25605492.0,0.51,Mid budget
911,Outbreak ,English,USA,Action|Drama|Thriller,50000000.0,67823573.0,91176,127,1995,6.6,17823573.0,0.36,Mid budget
912,Non-Stop ,English,UK,Action|Mystery|Thriller,50000000.0,91439400.0,200647,106,2014,7.0,41439400.0,0.83,Mid budget
913,Race to Witch Mountain ,English,USA,Action|Adventure|Family|Fantasy|Sci-Fi|Thriller,65000000.0,67128202.0,43328,98,2009,5.7,2128202.0,0.03,High budget
914,V for Vendetta ,English,USA,Action|Drama|Thriller,54000000.0,70496802.0,791783,132,2005,8.2,16496802.0,0.31,High budget
915,Shanghai Knights ,English,USA,Action|Adventure|Comedy,50000000.0,60470220.0,81444,114,2003,6.2,10470220.0,0.21,Mid budget
916,Curious George ,English,USA,Adventure|Animation|Comedy|Family,50000000.0,58336565.0,12845,78,2006,6.6,8336565.0,0.17,Mid budget
917,Herbie Fully Loaded ,English,USA,Adventure|Comedy|Family|Fantasy|Romance|Sport,50000000.0,66002004.0,36431,101,2005,4.7,16002004.0,0.32,Mid budget
918,Don't Say a Word ,English,USA,Crime|Drama|Mystery|Thriller,50000000.0,54997476.0,40362,113,2001,6.3,4997476.0,0.1,Mid budget
919,Hansel & Gretel: Witch Hunters ,English,Germany,Action|Fantasy|Horror,50000000.0,55682070.0,159868,98,2013,6.1,5682070.0,0.11,Mid budget
920,Unfaithful ,English,USA,Drama|Thriller,50000000.0,52752475.0,63067,124,2002,6.7,2752475.0,0.06,Mid budget
921,I Am Number Four ,English,USA,Action|Adventure|Sci-Fi|Thriller,60000000.0,55092830.0,195043,109,2011,6.1,-4907170.0,-0.08,High budget
922,Syriana ,English,USA,Drama|Thriller,50000000.0,50815288.0,109188,128,2005,7.0,815288.0,0.02,Mid budget
923,13 Hours ,English,USA,Action|Drama|Thriller|War,50000000.0,52822418.0,47764,144,2016,7.4,2822418.0,0.06,Mid budget
924,The Book of Life ,English,USA,Adventure|Animation|Comedy|Family|Fantasy|Romance,50000000.0,50150619.0,45580,95,2014,7.3,150619.0,0.0,Mid budget
925,Firewall ,English,USA,Crime|Thriller,50000000.0,48745150.0,50170,105,2006,5.8,-1254850.0,-0.03,Mid budget
926,Absolute Power ,English,USA,Action|Crime|Drama|Thriller,50000000.0,50007168.0,39529,121,1997,6.7,7168.0,0.0,Mid budget
927,G.I. Jane ,English,USA,Action|Drama|War,50000000.0,48154732.0,60326,125,1997,5.8,-1845268.0,-0.04,Mid budget
928,The Game ,English,USA,Drama|Mystery|Thriller,50000000.0,48265581.0,261069,129,1997,7.8,-1734419.0,-0.03,Mid budget
929,Silent Hill ,English,Canada,Adventure|Horror|Mystery,50000000.0,46982632.0,172792,132,2006,6.6,-3017368.0,-0.06,Mid budget
930,The Replacements ,English,USA,Comedy|Sport,50000000.0,44737059.0,48322,118,2000,6.5,-5262941.0,-0.11,Mid budget
931,American Reunion ,English,USA,Comedy,50000000.0,56724080.0,172112,113,2012,6.7,6724080.0,0.13,Mid budget
932,The Negotiator ,English,Germany,Action|Crime|Drama|Mystery|Thriller,50000000.0,44484065.0,107227,140,1998,7.3,-5515935.0,-0.11,Mid budget
933,Into the Storm ,English,USA,Action|Thriller,50000000.0,47553512.0,54101,89,2014,5.8,-2446488.0,-0.05,Mid budget
934,Beverly Hills Cop III ,English,USA,Action|Comedy|Crime|Thriller,55000000.0,42610000.0,60293,104,1994,5.5,-12390000.0,-0.23,High budget
935,Gremlins 2: The New Batch ,English,USA,Comedy|Fantasy|Horror,50000000.0,41482207.0,68428,106,1990,6.3,-8517793.0,-0.17,Mid budget
936,The Judge ,English,USA,Crime|Drama,50000000.0,47105085.0,136973,141,2014,7.4,-2894915.0,-0.06,Mid budget
937,The Peacemaker ,English,USA,Action|Thriller,50000000.0,41256277.0,46451,124,1997,5.9,-8743723.0,-0.17,Mid budget
938,Resident Evil: Apocalypse ,English,Germany,Action|Horror|Sci-Fi|Thriller,45000000.0,50740078.0,151580,98,2004,6.2,5740078.0,0.13,Mid budget
939,Bridget Jones: The Edge of Reason ,English,UK,Comedy|Drama|Romance,40000000.0,40203020.0,74315,108,2004,5.9,203020.0,0.01,Mid budget
940,Out of Time ,English,USA,Crime|Drama|Romance|Thriller,50000000.0,40905277.0,45895,114,2003,6.5,-9094723.0,-0.18,Mid budget
941,On Deadly Ground ,English,USA,Action|Adventure|Thriller,50000000.0,38590500.0,17997,101,1994,4.4,-11409500.0,-0.23,Mid budget
942,The Adventures of Sharkboy and Lavagirl 3-D ,English,USA,Action|Adventure|Family|Fantasy,50000000.0,39177541.0,20310,93,2005,3.5,-10822459.0,-0.22,Mid budget
943,The Beach ,English,USA,Adventure|Drama|Thriller,50000000.0,39778599.0,176169,119,2000,6.6,-10221401.0,-0.2,Mid budget
944,Raising Helen ,English,USA,Comedy|Drama|Romance,50000000.0,37486138.0,30890,119,2004,6.0,-12513862.0,-0.25,Mid budget
945,Ninja Assassin ,English,USA,Action|Crime|Thriller,40000000.0,38105077.0,58349,99,2009,6.4,-1894923.0,-0.05,Mid budget
946,For Love of the Game ,English,USA,Drama|Romance|Sport,50000000.0,35168395.0,26034,137,1999,6.5,-14831605.0,-0.3,Mid budget
947,Striptease ,English,USA,Comedy|Crime|Drama|Thriller,40000000.0,32800000.0,34896,117,1996,4.3,-7200000.0,-0.18,Mid budget
948,Marmaduke ,English,USA,Comedy|Family,50000000.0,33643461.0,11257,87,2010,4.2,-16356539.0,-0.33,Mid budget
949,Hereafter ,English,USA,Drama|Fantasy,50000000.0,32741596.0,80140,129,2010,6.5,-17258404.0,-0.35,Mid budget
950,Murder by Numbers ,English,USA,Crime|Mystery|Thriller,50000000.0,31874869.0,43574,115,2002,6.1,-18125131.0,-0.36,Mid budget
951,Assassins ,English,France,Action|Crime|Thriller,50000000.0,30306268.0,62981,132,1995,6.3,-19693732.0,-0.39,Mid budget
952,Hannibal Rising ,English,UK,Crime|Drama|Thriller,50000000.0,27667947.0,86374,131,2007,6.2,-22332053.0,-0.45,Mid budget
